date,state,cases
2021-11-08,Connecticut,404547
2021-11-08,Delaware,145685
2021-11-08,Florida,3698349
2021-11-08,Georgia,1594349
2021-11-08,Hawaii,82379
2021-11-08,Idaho,297140
2021-11-08,Illinois,1720265
2021-11-08,Indiana,1038745
2021-11-08,Iowa,490956
2021-11-08,Kansas,443055
2021-11-08,Kentucky,753329
2021-11-08,Louisiana,762078
2021-11-08,Maine,107770
2021-11-08,Maryland,566637
2021-11-08,Massachusetts,806262
2021-11-08,Michigan,1317208
2021-11-08,Minnesota,818685
2021-11-08,Mississippi,507116
2021-11-08,Missouri,868480
2021-11-08,Montana,181350
2021-11-08,Nebraska,288531
2021-11-08,Nevada,445142
2021-11-08,New Hampshire,140501
2021-11-08,New Jersey,1207728
2021-11-08,New Mexico,281049
2021-11-08,New York,2594396
2021-11-08,North Carolina,1494235
2021-11-08,North Dakota,152488
2021-11-08,Ohio,1575319
2021-11-08,Oklahoma,645265
2021-11-08,Oregon,374253
2021-11-08,Pennsylvania,1613519
2021-11-08,Rhode Island,168035
2021-11-08,South Carolina,904293
2021-11-08,South Dakota,157396
2021-11-08,Tennessee,1238748
2021-11-08,Texas,4286409
2021-11-08,Utah,563019
2021-11-08,Vermont,42518
2021-11-08,Virginia,936928
2021-11-08,Washington,741400
2021-11-08,West Virginia,278578
2021-11-08,Wisconsin,905245
2021-11-08,Wyoming,105990
2021-11-09,Alabama,837250
2021-11-09,Alaska,143322
2021-11-09,Arizona,1195483
2021-11-09,Arkansas,511849
2021-11-09,California,4977621
2021-11-09,Colorado,771061
2021-11-09,Connecticut,404850
2021-11-09,Delaware,145749
2021-11-09,Florida,3698349
2021-11-09,Georgia,1597527
2021-11-09,Hawaii,82454
2021-11-09,Idaho,297908
2021-11-09,Illinois,1722512
2021-11-09,Indiana,1040761
2021-11-09,Iowa,490956
2021-11-09,Kansas,443075
2021-11-09,Kentucky,755112
2021-11-09,Louisiana,762552
2021-11-09,Maine,108709
2021-11-09,Maryland,567085
2021-11-09,Massachusetts,807661
2021-11-09,Michigan,1317208
2021-11-09,Minnesota,825844
2021-11-09,Mississippi,507476
2021-11-09,Missouri,869952
2021-11-09,Montana,182468
2021-11-09,Nebraska,289763
2021-11-09,Nevada,445879
2021-11-09,New Hampshire,140863
2021-11-09,New Jersey,1209186
2021-11-09,New Mexico,282182
2021-11-09,New York,2598609
2021-11-09,North Carolina,1495520
2021-11-09,North Dakota,153130
2021-11-09,Ohio,1580271
2021-11-09,Oklahoma,645265
2021-11-09,Oregon,375357
2021-11-09,Pennsylvania,1617553
2021-11-09,Rhode Island,168035
2021-11-09,South Carolina,904689
2021-11-09,South Dakota,158267
2021-11-09,Tennessee,1240593
2021-11-09,Texas,4291271
2021-11-09,Utah,564569
2021-11-09,Vermont,42672
2021-11-09,Virginia,938376
2021-11-09,Washington,742848
2021-11-09,West Virginia,278837
2021-11-09,Wisconsin,909159
2021-11-09,Wyoming,106287
2021-11-10,Alabama,837428
2021-11-10,Alaska,143771
2021-11-10,Arizona,1198277
2021-11-10,Arkansas,512506
2021-11-10,California,4982949
2021-11-10,Colorado,774896
2021-11-10,Connecticut,405383
2021-11-10,Delaware,146024
2021-11-10,Florida,3698349
2021-11-10,Georgia,1598742
2021-11-10,Hawaii,82582
2021-11-10,Idaho,298632
2021-11-10,Illinois,1727544
2021-11-10,Indiana,1043598
2021-11-10,Iowa,499243
2021-11-10,Kansas,445858
2021-11-10,Kentucky,757007
2021-11-10,Louisiana,763047
2021-11-10,Maine,109591
2021-11-10,Maryland,567929
2021-11-10,Massachusetts,809401
2021-11-10,Michigan,1326558
2021-11-10,Minnesota,831109
2021-11-10,Mississippi,507775
2021-11-10,Missouri,871631
2021-11-10,Montana,183213
2021-11-10,Nebraska,290717
2021-11-10,Nevada,446461
2021-11-10,New Hampshire,141632
2021-11-10,New Jersey,1210826
2021-11-10,New Mexico,283518
2021-11-10,New York,2603712
2021-11-10,North Carolina,1497677
2021-11-10,North Dakota,153755
2021-11-10,Ohio,1585798
2021-11-10,Oklahoma,645265
2021-11-10,Oregon,376372
2021-11-10,Pennsylvania,1622844
2021-11-10,Rhode Island,169731
2021-11-10,South Carolina,905182
2021-11-10,South Dakota,158822
2021-11-10,Tennessee,1242016
2021-11-10,Texas,4295735
2021-11-10,Utah,566103
2021-11-10,Vermont,42874
2021-11-10,Virginia,939783
2021-11-10,Washington,744830
2021-11-10,West Virginia,279694
2021-11-10,Wisconsin,913237
2021-11-10,Wyoming,106698
2021-11-11,Alabama,838114
2021-11-11,Alaska,143771
2021-11-11,Arizona,1202450
2021-11-11,Arkansas,513170
2021-11-11,California,4985215
2021-11-11,Colorado,778807
2021-11-11,Connecticut,405921
2021-11-11,Delaware,146335
2021-11-11,Florida,3698349
2021-11-11,Georgia,1598742
2021-11-11,Hawaii,82710
2021-11-11,Idaho,298632
2021-11-11,Illinois,1727544
2021-11-11,Indiana,1046499
2021-11-11,Iowa,499243
2021-11-11,Kansas,445902
2021-11-11,Kentucky,758651
2021-11-11,Louisiana,763047
2021-11-11,Maine,110346
2021-11-11,Maryland,568914
2021-11-11,Massachusetts,809401
2021-11-11,Michigan,1326558
2021-11-11,Minnesota,836226
2021-11-11,Mississippi,507775
2021-11-11,Missouri,871730
2021-11-11,Montana,183213
2021-11-11,Nebraska,291965
2021-11-11,Nevada,446461
2021-11-11,New Hampshire,141632
2021-11-11,New Jersey,1212646
2021-11-11,New Mexico,283518
2021-11-11,New York,2610357
2021-11-11,North Carolina,1497677
2021-11-11,North Dakota,154159
2021-11-11,Ohio,1590792
2021-11-11,Oklahoma,645265
2021-11-11,Oregon,376372
2021-11-11,Pennsylvania,1628480
2021-11-11,Rhode Island,169731
2021-11-11,South Carolina,905182
2021-11-11,South Dakota,158822
2021-11-11,Tennessee,1243173
2021-11-11,Texas,4299636
2021-11-11,Utah,566103
2021-11-11,Vermont,43462
2021-11-11,Virginia,941371
2021-11-11,Washington,744830
2021-11-11,West Virginia,280727
2021-11-11,Wisconsin,917469
2021-11-11,Wyoming,106698
2021-11-12,Alabama,838836
2021-11-12,Alaska,144636
2021-11-12,Arizona,1207348
2021-11-12,Arkansas,513689
2021-11-12,California,4994998
2021-11-12,Colorado,781858
2021-11-12,Connecticut,406376
2021-11-12,Delaware,146763
2021-11-12,Florida,3708651
2021-11-12,Georgia,1601391
2021-11-12,Hawaii,82836
2021-11-12,Idaho,299574
2021-11-12,Illinois,1735494
2021-11-12,Indiana,1049307
2021-11-12,Iowa,499243
2021-11-12,Kansas,448652
2021-11-12,Kentucky,759926
2021-11-12,Louisiana,763772
2021-11-12,Maine,110346
2021-11-12,Maryland,569823
2021-11-12,Massachusetts,813106
2021-11-12,Michigan,1344304
2021-11-12,Minnesota,841080
2021-11-12,Mississippi,508469
2021-11-12,Missouri,874960
2021-11-12,Montana,184394
2021-11-12,Nebraska,292935
2021-11-12,Nevada,447746
2021-11-12,New Hampshire,143722
2021-11-12,New Jersey,1214445
2021-11-12,New Mexico,287039
2021-11-12,New York,2616598
2021-11-12,North Carolina,1501801
2021-11-12,North Dakota,154658
2021-11-12,Ohio,1596171
2021-11-12,Oklahoma,650609
2021-11-12,Oregon,378174
2021-11-12,Pennsylvania,1634953
2021-11-12,Rhode Island,169731
2021-11-12,South Carolina,906945
2021-11-12,South Dakota,159343
2021-11-12,Tennessee,1244305
2021-11-12,Texas,4302606
2021-11-12,Utah,569940
2021-11-12,Vermont,43872
2021-11-12,Virginia,942837
2021-11-12,Washington,748955
2021-11-12,West Virginia,281865
2021-11-12,Wisconsin,921221
2021-11-12,Wyoming,107483
2021-11-13,Alabama,839436
2021-11-13,Alaska,144636
2021-11-13,Arizona,1211333
2021-11-13,Arkansas,514272
2021-11-13,California,4997731
2021-11-13,Colorado,781858
2021-11-13,Connecticut,406376
2021-11-13,Delaware,147051
2021-11-13,Florida,3708651
2021-11-13,Georgia,1601391
2021-11-13,Hawaii,82914
2021-11-13,Idaho,299847
2021-11-13,Illinois,1735494
2021-11-13,Indiana,1052287
2021-11-13,Iowa,499243
2021-11-13,Kansas,448652
2021-11-13,Kentucky,761478
2021-11-13,Louisiana,763772
2021-11-13,Maine,111111
2021-11-13,Maryland,570806
2021-11-13,Massachusetts,813106
2021-11-13,Michigan,1344304
2021-11-13,Minnesota,841080
2021-11-13,Mississippi,508469
2021-11-13,Missouri,876614
2021-11-13,Montana,184394
2021-11-13,Nebraska,292935
2021-11-13,Nevada,447746
2021-11-13,New Hampshire,143722
2021-11-13,New Jersey,1216099
2021-11-13,New Mexico,287039
2021-11-13,New York,2622004
2021-11-13,North Carolina,1501801
2021-11-13,North Dakota,154862
2021-11-13,Ohio,1600860
2021-11-13,Oklahoma,650609
2021-11-13,Oregon,378174
2021-11-13,Pennsylvania,1640594
2021-11-13,Rhode Island,169731
2021-11-13,South Carolina,906945
2021-11-13,South Dakota,159343
2021-11-13,Tennessee,1245019
2021-11-13,Texas,4306517
2021-11-13,Utah,569940
2021-11-13,Vermont,44415
2021-11-13,Virginia,942837
2021-11-13,Washington,748955
2021-11-13,West Virginia,282405
2021-11-13,Wisconsin,921221
2021-11-13,Wyoming,107483
2021-11-14,Alabama,839695
2021-11-14,Alaska,144636
2021-11-14,Arizona,1214419
2021-11-14,Arkansas,514570
2021-11-14,California,5004155
2021-11-14,Colorado,781858
2021-11-14,Connecticut,406376
2021-11-14,Delaware,147391
2021-11-14,Florida,3708651
2021-11-14,Georgia,1601391
2021-11-14,Hawaii,82986
2021-11-14,Idaho,299847
2021-11-14,Illinois,1735494
2021-11-14,Indiana,1054180
2021-11-14,Iowa,499243
2021-11-14,Kansas,448652
2021-11-14,Kentucky,762217
2021-11-14,Louisiana,763772
2021-11-14,Maine,111111
2021-11-14,Maryland,571625
2021-11-14,Massachusetts,813106
2021-11-14,Michigan,1344304
2021-11-14,Minnesota,841080
2021-11-14,Mississippi,508469
2021-11-14,Missouri,877578
2021-11-14,Montana,184394
2021-11-14,Nebraska,292935
2021-11-14,Nevada,447746
2021-11-14,New Hampshire,143722
2021-11-14,New Jersey,1217791
2021-11-14,New Mexico,287039
2021-11-14,New York,2626395
2021-11-14,North Carolina,1501801
2021-11-14,North Dakota,155050
2021-11-14,Ohio,1604488
2021-11-14,Oklahoma,650609
2021-11-14,Oregon,378174
2021-11-14,Pennsylvania,1645244
2021-11-14,Rhode Island,169731
2021-11-14,South Carolina,906945
2021-11-14,South Dakota,159343
2021-11-14,Tennessee,1245711
2021-11-14,Texas,4307131
2021-11-14,Utah,569940
2021-11-14,Vermont,44766
2021-11-14,Virginia,942837
2021-11-14,Washington,748955
2021-11-14,West Virginia,283075
2021-11-14,Wisconsin,921221
2021-11-14,Wyoming,107483
2021-11-15,Alabama,839953
2021-11-15,Alaska,145715
2021-11-15,Arizona,1217193
2021-11-15,Arkansas,514720
2021-11-15,California,5008698
2021-11-15,Colorado,789328
2021-11-15,Connecticut,408545
2021-11-15,Delaware,147536
2021-11-15,Florida,3708651
2021-11-15,Georgia,1603716
2021-11-15,Hawaii,83079
2021-11-15,Idaho,300525
2021-11-15,Illinois,1744433
2021-11-15,Indiana,1055549
2021-11-15,Iowa,499243
2021-11-15,Kansas,450646
2021-11-15,Kentucky,762931
2021-11-15,Louisiana,764714
2021-11-15,Maine,111110
2021-11-15,Maryland,572342
2021-11-15,Massachusetts,818338
2021-11-15,Michigan,1367418
2021-11-15,Minnesota,846313
2021-11-15,Mississippi,509275
2021-11-15,Missouri,878314
2021-11-15,Montana,185176
2021-11-15,Nebraska,294874
2021-11-15,Nevada,449331
2021-11-15,New Hampshire,145874
2021-11-15,New Jersey,1219144
2021-11-15,New Mexico,290720
2021-11-15,New York,2632955
2021-11-15,North Carolina,1506534
2021-11-15,North Dakota,155826
2021-11-15,Ohio,1608415
2021-11-15,Oklahoma,650609
2021-11-15,Oregon,380091
2021-11-15,Pennsylvania,1648285
2021-11-15,Rhode Island,169731
2021-11-15,South Carolina,908839
2021-11-15,South Dakota,160088
2021-11-15,Tennessee,1246993
2021-11-15,Texas,4308558
2021-11-15,Utah,574435
2021-11-15,Vermont,44971
2021-11-15,Virginia,946061
2021-11-15,Washington,753492
2021-11-15,West Virginia,283561
2021-11-15,Wisconsin,928290
2021-11-15,Wyoming,108103
2021-11-16,Alabama,840495
2021-11-16,Alaska,146066
2021-11-16,Arizona,1220433
2021-11-16,Arkansas,515529
2021-11-16,California,5013998
2021-11-16,Colorado,792396
2021-11-16,Connecticut,409087
2021-11-16,Delaware,147552
2021-11-16,Florida,3708651
2021-11-16,Georgia,1605103
2021-11-16,Hawaii,83137
2021-11-16,Idaho,301189
2021-11-16,Illinois,1747430
2021-11-16,Indiana,1058379
2021-11-16,Iowa,499243
2021-11-16,Kansas,450666
2021-11-16,Kentucky,764677
2021-11-16,Louisiana,765184
2021-11-16,Maine,112080
2021-11-16,Maryland,573044
2021-11-16,Massachusetts,820183
2021-11-16,Michigan,1367418
2021-11-16,Minnesota,857190
2021-11-16,Mississippi,509717
2021-11-16,Missouri,879913
2021-11-16,Montana,186207
2021-11-16,Nebraska,295742
2021-11-16,Nevada,450186
2021-11-16,New Hampshire,146647
2021-11-16,New Jersey,1220940
2021-11-16,New Mexico,291743
2021-11-16,New York,2637983
2021-11-16,North Carolina,1507915
2021-11-16,North Dakota,156454
2021-11-16,Ohio,1614054
2021-11-16,Oklahoma,650609
2021-11-16,Oregon,380866
2021-11-16,Pennsylvania,1654063
2021-11-16,Rhode Island,169731
2021-11-16,South Carolina,909288
2021-11-16,South Dakota,160992
2021-11-16,Tennessee,1248586
2021-11-16,Texas,4312916
2021-11-16,Utah,575669
2021-11-16,Vermont,45182
2021-11-16,Virginia,947271
2021-11-16,Washington,754795
2021-11-16,West Virginia,284165
2021-11-16,Wisconsin,932930
2021-11-16,Wyoming,108413
2021-11-17,Alabama,840991
2021-11-17,Alaska,146507
2021-11-17,Arizona,1223892
2021-11-17,Arkansas,516320
2021-11-17,California,5019475
2021-11-17,Colorado,796310
2021-11-17,Connecticut,409922
2021-11-17,Delaware,147690
2021-11-17,Florida,3708651
2021-11-17,Georgia,1606412
2021-11-17,Hawaii,83270
2021-11-17,Idaho,301839
2021-11-17,Illinois,1752415
2021-11-17,Indiana,1061791
2021-11-17,Iowa,508468
2021-11-17,Kansas,453701
2021-11-17,Kentucky,766821
2021-11-17,Louisiana,765809
2021-11-17,Maine,113124
2021-11-17,Maryland,573835
2021-11-17,Massachusetts,822830
2021-11-17,Michigan,1385301
2021-11-17,Minnesota,860683
2021-11-17,Mississippi,509942
2021-11-17,Missouri,881560
2021-11-17,Montana,186802
2021-11-17,Nebraska,296810
2021-11-17,Nevada,450846
2021-11-17,New Hampshire,147693
2021-11-17,New Jersey,1222906
2021-11-17,New Mexico,293262
2021-11-17,New York,2644052
2021-11-17,North Carolina,1510086
2021-11-17,North Dakota,157094
2021-11-17,Ohio,1620436
2021-11-17,Oklahoma,656483
2021-11-17,Oregon,381842
2021-11-17,Pennsylvania,1660087
2021-11-17,Rhode Island,172781
2021-11-17,South Carolina,909905
2021-11-17,South Dakota,161474
2021-11-17,Tennessee,1250325
2021-11-17,Texas,4317841
2021-11-17,Utah,577795
2021-11-17,Vermont,45422
2021-11-17,Virginia,949803
2021-11-17,Washington,756957
2021-11-17,West Virginia,285135
2021-11-17,Wisconsin,937212
2021-11-17,Wyoming,108658
2021-11-18,Alabama,841483
2021-11-18,Alaska,147026
2021-11-18,Arizona,1228076
2021-11-18,Arkansas,517185
2021-11-18,California,5025161
2021-11-18,Colorado,800916
2021-11-18,Connecticut,410671
2021-11-18,Delaware,147818
2021-11-18,Florida,3708651
2021-11-18,Georgia,1607818
2021-11-18,Hawaii,83486
2021-11-18,Idaho,302390
2021-11-18,Illinois,1758078
2021-11-18,Indiana,1065717
2021-11-18,Iowa,508468
2021-11-18,Kansas,453856
2021-11-18,Kentucky,768647
2021-11-18,Louisiana,766267
2021-11-18,Maine,114059
2021-11-18,Maryland,574914
2021-11-18,Massachusetts,826031
2021-11-18,Michigan,1385301
2021-11-18,Minnesota,865516
2021-11-18,Mississippi,510322
2021-11-18,Missouri,892648
2021-11-18,Montana,187530
2021-11-18,Nebraska,298000
2021-11-18,Nevada,451547
2021-11-18,New Hampshire,148775
2021-11-18,New Jersey,1225371
2021-11-18,New Mexico,295049
2021-11-18,New York,2652145
2021-11-18,North Carolina,1512478
2021-11-18,North Dakota,157561
2021-11-18,Ohio,1627051
2021-11-18,Oklahoma,656483
2021-11-18,Oregon,382990
2021-11-18,Pennsylvania,1666724
2021-11-18,Rhode Island,172781
2021-11-18,South Carolina,910690
2021-11-18,South Dakota,161960
2021-11-18,Tennessee,1251888
2021-11-18,Texas,4322635
2021-11-18,Utah,579579
2021-11-18,Vermont,45931
2021-11-18,Virginia,951698
2021-11-18,Washington,758950
2021-11-18,West Virginia,286249
2021-11-18,Wisconsin,941550
2021-11-18,Wyoming,109083
2021-11-19,Alabama,841956
2021-11-19,Alaska,147548
2021-11-19,Arizona,1233146
2021-11-19,Arkansas,517873
2021-11-19,California,5028047
2021-11-19,Colorado,804632
2021-11-19,Connecticut,411527
2021-11-19,Delaware,148058
2021-11-19,Florida,3718542
2021-11-19,Georgia,1609228
2021-11-19,Hawaii,83684
2021-11-19,Idaho,303048
2021-11-19,Illinois,1763781
2021-11-19,Indiana,1069450
2021-11-19,Iowa,508468
2021-11-19,Kansas,456624
2021-11-19,Kentucky,769723
2021-11-19,Louisiana,766748
2021-11-19,Maine,115003
2021-11-19,Maryland,575996
2021-11-19,Massachusetts,828610
2021-11-19,Michigan,1405760
2021-11-19,Minnesota,870657
2021-11-19,Mississippi,510748
2021-11-19,Missouri,894355
2021-11-19,Montana,188013
2021-11-19,Nebraska,299087
2021-11-19,Nevada,452173
2021-11-19,New Hampshire,149755
2021-11-19,New Jersey,1227611
2021-11-19,New Mexico,296873
2021-11-19,New York,2659732
2021-11-19,North Carolina,1514879
2021-11-19,North Dakota,158052
2021-11-19,Ohio,1633480
2021-11-19,Oklahoma,656483
2021-11-19,Oregon,384062
2021-11-19,Pennsylvania,1674328
2021-11-19,Rhode Island,172781
2021-11-19,South Carolina,911624
2021-11-19,South Dakota,162375
2021-11-19,Tennessee,1253396
2021-11-19,Texas,4327104
2021-11-19,Utah,581341
2021-11-19,Vermont,46386
2021-11-19,Virginia,953460
2021-11-19,Washington,760585
2021-11-19,West Virginia,287612
2021-11-19,Wisconsin,945715
2021-11-19,Wyoming,109318
2021-11-20,Alabama,842636
2021-11-20,Alaska,147548
2021-11-20,Arizona,1238249
2021-11-20,Arkansas,518510
2021-11-20,California,5030019
2021-11-20,Colorado,804632
2021-11-20,Connecticut,411527
2021-11-20,Delaware,149635
2021-11-20,Florida,3718542
2021-11-20,Georgia,1609228
2021-11-20,Hawaii,83896
2021-11-20,Idaho,303294
2021-11-20,Illinois,1763781
2021-11-20,Indiana,1069450
2021-11-20,Iowa,508468
2021-11-20,Kansas,456624
2021-11-20,Kentucky,771763
2021-11-20,Louisiana,766748
2021-11-20,Maine,115857
2021-11-20,Maryland,577013
2021-11-20,Massachusetts,828610
2021-11-20,Michigan,1405760
2021-11-20,Minnesota,870657
2021-11-20,Mississippi,510748
2021-11-20,Missouri,895936
2021-11-20,Montana,188013
2021-11-20,Nebraska,299087
2021-11-20,Nevada,452173
2021-11-20,New Hampshire,149755
2021-11-20,New Jersey,1229814
2021-11-20,New Mexico,296873
2021-11-20,New York,2665621
2021-11-20,North Carolina,1514879
2021-11-20,North Dakota,158258
2021-11-20,Ohio,1639070
2021-11-20,Oklahoma,656483
2021-11-20,Oregon,384062
2021-11-20,Pennsylvania,1680752
2021-11-20,Rhode Island,172781
2021-11-20,South Carolina,911624
2021-11-20,South Dakota,162375
2021-11-20,Tennessee,1254219
2021-11-20,Texas,4329845
2021-11-20,Utah,581341
2021-11-20,Vermont,46815
2021-11-20,Virginia,953460
2021-11-20,Washington,760585
2021-11-20,West Virginia,288502
2021-11-20,Wisconsin,945715
2021-11-20,Wyoming,109318
2021-11-21,Alabama,842908
2021-11-21,Alaska,147548
2021-11-21,Arizona,1241878
2021-11-21,Arkansas,518807
2021-11-21,California,5040245
2021-11-21,Colorado,804632
2021-11-21,Connecticut,411527
2021-11-21,Delaware,149964
2021-11-21,Florida,3718542
2021-11-21,Georgia,1609228
2021-11-21,Hawaii,83992
2021-11-21,Idaho,303294
2021-11-21,Illinois,1763781
2021-11-21,Indiana,1069450
2021-11-21,Iowa,508468
2021-11-21,Kansas,456624
2021-11-21,Kentucky,772781
2021-11-21,Louisiana,766748
2021-11-21,Maine,115857
2021-11-21,Maryland,578019
2021-11-21,Massachusetts,828610
2021-11-21,Michigan,1405760
2021-11-21,Minnesota,870657
2021-11-21,Mississippi,510748
2021-11-21,Missouri,896793
2021-11-21,Montana,188013
2021-11-21,Nebraska,299087
2021-11-21,Nevada,452173
2021-11-21,New Hampshire,149755
2021-11-21,New Jersey,1231412
2021-11-21,New Mexico,296873
2021-11-21,New York,2674064
2021-11-21,North Carolina,1514879
2021-11-21,North Dakota,158423
2021-11-21,Ohio,1642867
2021-11-21,Oklahoma,656483
2021-11-21,Oregon,384062
2021-11-21,Pennsylvania,1686169
2021-11-21,Rhode Island,172781
2021-11-21,South Carolina,911624
2021-11-21,South Dakota,162375
2021-11-21,Tennessee,1254772
2021-11-21,Texas,4330852
2021-11-21,Utah,581341
2021-11-21,Vermont,47339
2021-11-21,Virginia,953460
2021-11-21,Washington,760585
2021-11-21,West Virginia,288967
2021-11-21,Wisconsin,945715
2021-11-21,Wyoming,109318
2021-11-22,Alabama,843161
2021-11-22,Alaska,148290
2021-11-22,Arizona,1245127
2021-11-22,Arkansas,519094
2021-11-22,California,5044841
2021-11-22,Colorado,811710
2021-11-22,Connecticut,413577
2021-11-22,Delaware,150201
2021-11-22,Florida,3718542
2021-11-22,Georgia,1611473
2021-11-22,Hawaii,84084
2021-11-22,Idaho,303926
2021-11-22,Illinois,1775185
2021-11-22,Indiana,1077372
2021-11-22,Iowa,508468
2021-11-22,Kansas,459085
2021-11-22,Kentucky,773593
2021-11-22,Louisiana,767458
2021-11-22,Maine,115859
2021-11-22,Maryland,578851
2021-11-22,Massachusetts,835391
2021-11-22,Michigan,1424487
2021-11-22,Minnesota,875369
2021-11-22,Mississippi,511935
2021-11-22,Missouri,898167
2021-11-22,Montana,188505
2021-11-22,Nebraska,300858
2021-11-22,Nevada,453771
2021-11-22,New Hampshire,152774
2021-11-22,New Jersey,1232933
2021-11-22,New Mexico,300498
2021-11-22,New York,2679367
2021-11-22,North Carolina,1520422
2021-11-22,North Dakota,159090
2021-11-22,Ohio,1647237
2021-11-22,Oklahoma,656483
2021-11-22,Oregon,385790
2021-11-22,Pennsylvania,1691773
2021-11-22,Rhode Island,172781
2021-11-22,South Carolina,913950
2021-11-22,South Dakota,162790
2021-11-22,Tennessee,1256227
2021-11-22,Texas,4332885
2021-11-22,Utah,585166
2021-11-22,Vermont,47570
2021-11-22,Virginia,957570
2021-11-22,Washington,764472
2021-11-22,West Virginia,289524
2021-11-22,Wisconsin,953422
2021-11-22,Wyoming,109802
2021-11-23,Alabama,843780
2021-11-23,Alaska,148439
2021-11-23,Arizona,1248184
2021-11-23,Arkansas,519792
2021-11-23,California,5049348
2021-11-23,Colorado,814365
2021-11-23,Connecticut,414332
2021-11-23,Delaware,150453
2021-11-23,Florida,3718542
2021-11-23,Georgia,1612801
2021-11-23,Hawaii,84135
2021-11-23,Idaho,304561
2021-11-23,Illinois,1779775
2021-11-23,Indiana,1080505
2021-11-23,Iowa,508468
2021-11-23,Kansas,459085
2021-11-23,Kentucky,775719
2021-11-23,Louisiana,768131
2021-11-23,Maine,116947
2021-11-23,Maryland,579591
2021-11-23,Massachusetts,838006
2021-11-23,Michigan,1424487
2021-11-23,Minnesota,886781
2021-11-23,Mississippi,512200
2021-11-23,Missouri,900102
2021-11-23,Montana,189187
2021-11-23,Nebraska,302063
2021-11-23,Nevada,454351
2021-11-23,New Hampshire,153364
2021-11-23,New Jersey,1235592
2021-11-23,New Mexico,301637
2021-11-23,New York,2684931
2021-11-23,North Carolina,1521760
2021-11-23,North Dakota,159620
2021-11-23,Ohio,1653380
2021-11-23,Oklahoma,656483
2021-11-23,Oregon,386634
2021-11-23,Pennsylvania,1696959
2021-11-23,Rhode Island,172781
2021-11-23,South Carolina,914384
2021-11-23,South Dakota,163721
2021-11-23,Tennessee,1257815
2021-11-23,Texas,4336542
2021-11-23,Utah,586274
2021-11-23,Vermont,47740
2021-11-23,Virginia,959156
2021-11-23,Washington,765517
2021-11-23,West Virginia,290026
2021-11-23,Wisconsin,958496
2021-11-23,Wyoming,110051
2021-11-24,Alabama,844196
2021-11-24,Alaska,148925
2021-11-24,Arizona,1252248
2021-11-24,Arkansas,520470
2021-11-24,California,5051559
2021-11-24,Colorado,817273
2021-11-24,Connecticut,415171
2021-11-24,Delaware,150742
2021-11-24,Florida,3718542
2021-11-24,Georgia,1613900
2021-11-24,Hawaii,84239
2021-11-24,Idaho,305131
2021-11-24,Illinois,1784822
2021-11-24,Indiana,1084488
2021-11-24,Iowa,518811
2021-11-24,Kansas,461163
2021-11-24,Kentucky,777849
2021-11-24,Louisiana,768467
2021-11-24,Maine,117940
2021-11-24,Maryland,580496
2021-11-24,Massachusetts,840988
2021-11-24,Michigan,1444503
2021-11-24,Minnesota,890549
2021-11-24,Mississippi,512632
2021-11-24,Missouri,902115
2021-11-24,Montana,189678
2021-11-24,Nebraska,302985
2021-11-24,Nevada,454980
2021-11-24,New Hampshire,154494
2021-11-24,New Jersey,1237816
2021-11-24,New Mexico,303044
2021-11-24,New York,2692006
2021-11-24,North Carolina,1523992
2021-11-24,North Dakota,160271
2021-11-24,Ohio,1660131
2021-11-24,Oklahoma,661207
2021-11-24,Oregon,387485
2021-11-24,Pennsylvania,1704528
2021-11-24,Rhode Island,175838
2021-11-24,South Carolina,914968
2021-11-24,South Dakota,164292
2021-11-24,Tennessee,1259307
2021-11-24,Texas,4340964
2021-11-24,Utah,588079
2021-11-24,Vermont,48057
2021-11-24,Virginia,960691
2021-11-24,Washington,766613
2021-11-24,West Virginia,290909
2021-11-24,Wisconsin,963229
2021-11-24,Wyoming,110264
2021-11-25,Alabama,844594
2021-11-25,Alaska,148925
2021-11-25,Arizona,1255597
2021-11-25,Arkansas,520987
2021-11-25,California,5051656
2021-11-25,Colorado,820328
2021-11-25,Connecticut,415171
2021-11-25,Delaware,151235
2021-11-25,Florida,3718542
2021-11-25,Georgia,1613900
2021-11-25,Hawaii,84315
2021-11-25,Idaho,305131
2021-11-25,Illinois,1784822
2021-11-25,Indiana,1084488
2021-11-25,Iowa,518811
2021-11-25,Kansas,462057
2021-11-25,Kentucky,779902
2021-11-25,Louisiana,768467
2021-11-25,Maine,118470
2021-11-25,Maryland,580496
2021-11-25,Massachusetts,840988
2021-11-25,Michigan,1444503
2021-11-25,Minnesota,890549
2021-11-25,Mississippi,512632
2021-11-25,Missouri,902208
2021-11-25,Montana,189678
2021-11-25,Nebraska,302985
2021-11-25,Nevada,454980
2021-11-25,New Hampshire,154494
2021-11-25,New Jersey,1240670
2021-11-25,New Mexico,303044
2021-11-25,New York,2699097
2021-11-25,North Carolina,1523992
2021-11-25,North Dakota,160445
2021-11-25,Ohio,1660131
2021-11-25,Oklahoma,661207
2021-11-25,Oregon,387485
2021-11-25,Pennsylvania,1710478
2021-11-25,Rhode Island,175838
2021-11-25,South Carolina,914946
2021-11-25,South Dakota,164292
2021-11-25,Tennessee,1260067
2021-11-25,Texas,4345505
2021-11-25,Utah,588079
2021-11-25,Vermont,48057
2021-11-25,Virginia,962472
2021-11-25,Washington,766613
2021-11-25,West Virginia,290909
2021-11-25,Wisconsin,967538
